Pieniężno,グミナ・パジェネヅォ
Wąbrzeźno,ヴォンブジェジノ
Muzeum Sztuki i Techniki Japońskiej „Manggha”,マンガ博物館
Drawsko Pomorskie,ドランベルク
Kłobuck,クウォブツク
Żnin,ジュニン
Śnieżka,スニェシュカ山
Zakopane,ザコパネ
Ryn,リン
EN57,ポーランド国鉄EN57形電車
Świecie nad Osą,グルジョンツ郡
Stębark,ステンバルク
Polska na Zimowych Igrzyskach Olimpijskich 1976,1976年インスブルックオリンピックのポーランド選手団
Zamość,ザモシチ
Polska na Letnich Igrzyskach Olimpijskich 1936,1936年ベルリンオリンピックのポーランド選手団
Zamoyscy herbu Jelita,ザモイスキ家
Pomorze Wschodnie,ポメレリア
Stutthof,シュトゥットホーフ強制収容所
Podlaska Wytwórnia Samolotów,PWS (航空機メーカー)
PZL-130 Orlik,PZL-130
Tour de Pologne,ツール・ド・ポローニュ
Malbork,マルボルク
Suchowola,スホヴォラ
Śląsk Wrocław,シロンスク・ヴロツワフ
Goleniów,ゴレニュフ
Kaszubi,カシューブ人
Jasna Góra,ヤスナ・グラ修道院
Bóbr,ボーブル川
Zaniemyśl,ザニエミシル
Polska na Letnich Igrzyskach Olimpijskich 1928,1928年アムステルダムオリンピックのポーランド選手団
Rypin,リピン
Muzeum Powstania Warszawskiego,ワルシャワ蜂起博物館
Park Narodowy „Ujście Warty”,ヴァルタ河口国立公園
Kwidzyn,クフィジン
Wolin,ヴォリン島
Międzyzdroje,ミエンジズドロイェ
"Pałac Biskupi, Wiślna 12 w Krakowie",司教宮殿 (クラクフ)
Kaszuby,カシュバイ
Jelenia Góra,イェレニャ・グラ
powiat gryfiński,グリフィノ郡
trasa europejska E40,E40号線
Dzień Kolejarza,鉄道の日
Zgorzelec,ズゴジェレツ
Policja,ポーランド警察
Niwica,ニビツァ
Sztab Generalny Wojska Polskiego,ポーランド軍参謀本部
Ćmielów,チミェルフ
Radymno,ラジムノ
Ropczyce,ロプツィツェ
Wysokie Mazowieckie,ヴィソキェ・マゾヴィエツキェ
Grajewo,グライェヴォ
Krosno Odrzańskie,クロッセン
Tarnowskie Góry,タルノフスキェ・グルィ
Rusyfikacja,ロシア化
Nowe Warpno,ノイヴァルプ
bazylika archikatedralna św. Jakuba w Szczecinie,シュチェチン大聖堂
Kampinoski Park Narodowy,ケンピノス国立公園
Rybno,グミナ・ルィブノ
Polski Fiat,ポルスキ・フィアット
Łagów,ワグフ
Rawa Mazowiecka,ラヴァ
ŁKS Łódź,ŁKSウッチ
Poleski Park Narodowy,ポレスキー国立公園
Pieniński Park Narodowy,ピェニヌィ国立公園
Roztoczański Park Narodowy,ロストチェ国民公園
Bolimów,ボリモウ
Order Odrodzenia Polski,ポーランド復興勲章
Żary,ルブシュ県
Zawiercie,ザヴィエルチェ
województwo,県
Pałac Na Wyspie w Warszawie,ラズィエンキ宮殿
Łazienki Królewskie w Warszawie,ワジェンキ公園
Dolne Łużyce,ニーダーラウジッツ
Międzynarodowy Rezerwat Biosfery "Karpaty Wschodnie",東カルパティア生物圏保護区
Dębno,ジェブノ
powiat brodnicki,ブロドニツァ郡
kuchnia śląska,シレジア料理
Czersk,チェルスク
Obóz zagłady w Treblince,トレブリンカ強制収容所
Ozorków,オゾルクフ
Powszechna Kasa Oszczędności Bank Polski,PKOバンク・ポルスキ
Uniwersytet im. Adama Mickiewicza w Poznaniu,アダム・ミツキェヴィチ大学
Instytut Adama Mickiewicza,アダム・ミツキェヴィチ・インスティテュート
Giecz,ギエチ
Łańcut,ワンツト
Łeba,ウェバ
Brody,ブロディ (ジャルィ郡)
"Kościół Świętych Apostołów Piotra i Pawła, Grodzka 52a w Krakowie",聖ペトロと聖パウロ大聖堂
Łapy,ワピ
Port lotniczy Lublin,ルブリン空港
Łodwigowo,ウォドヴィゴヴォ
Armia Krajowa,国内軍
Sobibór,ソビブル
Łazy,ワジ (ザヴィエルチェ郡)
Michniów,ミフニュフ
dialekt śląski języka niemieckiego,低シレジア語
Krzemieniec,クレメネック
Trawniki,トラヴニキ
Szlak Orlich Gniazd,鷲の巣古城街道
Łobżenica,ウォブジェニツァ
Puck,プツィッヒ
Łubnice,ウブニツェ
Województwo pomorskie,ポモージェ県 (1919年–1939年)
Rail Baltica,レール・バルティカ
Port lotniczy Kraków-Balice,バリツェ空港
ORP Błyskawica,ブリスカヴィカ
Legnickie Pole,ワールシュタット
Workcamp,ワークキャンプ
Kije,グミナ・キイェ
Góry Świętokrzyskie,シフィエントクシスキエ山地
Koźle,コーゼル
Wińsko,ビンスコ
Muzeum Narodowe w Warszawie,ワルシャワ国立美術館
Szczyrk,シチィルク
Popów,グミナ・ポプフ
Pomezania,ポメサニア
Sudety,ズデーテン山地
Województwo leszczyńskie,レシュノ県
Garwolin,ガルボリン
Obóz zagłady w Sobiborze,ソビボル強制収容所
Andrzejki,聖アンデレの日
Beskid Śląski,ベスキト・シロンスク山脈
Złota,ズウォタ村
powiat górowski,グラ郡
Hala Stulecia,百周年記念ホール
Pierwotne karpackie lasy bukowe i stare lasy bukowe w Niemczech,カルパティア山脈のブナ原生林
Olsztyn,オルシュティン
Biernatka,ビエルナトカ
Bug,ブク川
Pomnik Fryderyka Chopina w Warszawie,ショパン像
Kolno,コルノ (ヴァルミア＝マズールィ県)
Umschlagplatz w Warszawie,集荷場
Województwo kaliskie,カリシュ県
Armia Ludowa,人民軍
Polskie Radio Program III,ポーランド・ラジオ・チャンネル3
Superpuchar Ekstraklasy S.A.,ポーランド・スーパーカップ
Obóz pracy w Trawnikach,トラヴニキ強制労働収容所
Bitwa pod Tannenbergiem,タンネンベルクの戦い
Platforma Obywatelska,市民プラットフォーム
getto warszawskie,ワルシャワ・ゲットー
Krasnystaw,クラスニスタフ
Prostki,プロストキ
Park Mużakowski,ムスカウ公園
pałac Staszica,スタシツ宮殿
Korytarz polski,ポーランド回廊
Diecezja pomezańska,ポメサニア司教領
Żagań,ジャガン
Kamień Śląski,グロース・シュタイン
Stare Miasto,旧市街
Wojnowo,ヴォイノヴォ (ルブシュ県)
Istebna,イステブナ
Bolesławiec,ボレスワヴィエツ
Kostrzyn nad Odrą,コストシン・ナド・オドロン
Natolin,Natolin駅
Politechnika,ポリテフニカ駅
powiat kłodzki,クウォツコ郡
Kozy,コジ
Prawo i Sprawiedliwość,法と正義
Żywiec,ジヴィエツ
Wilczy Szaniec,ヴォルフスシャンツェ
Nowa Sól,ノヴァ・スル
Piekary Śląskie,ピェカルィ・シロンスキェ
Pabianice,パビアニツェ
Młociny,ムウォチニ駅
Wybory prezydenckie w Polsce w 1995 roku,1995年ポーランド大統領選挙
trasa europejska E75,E75号線
Świętokrzyska,シフィエントクシスカ駅
Ursynów,Ursynów駅
Siemianowice Śląskie,シェミャノヴィツェ・シロンスキェ
Obóz zagłady w Chełmnie nad Nerem,ヘウムノ強制収容所
Tomaszów Mazowiecki,トマシュフ・マゾヴィエツキ
Piotrków Trybunalski,ピョートルクフ・トルィブナルスキ
Jaworzno,ヤヴォジュノ
Sorkwity,グミナ・ソルクフィティ
Stettiner Oderwerke,シュテッティナー・オーデルヴェルケ
Muzeum Lotnictwa Polskiego w Krakowie,ポーランド航空博物館
Ok1,プロイセン邦有鉄道P8型蒸気機関車
Sieniawa,シーニャワ
Iwkowa,イフコバ
Centrum,ツェントルム駅
Myślibórz,ミュシュリーブーシュ
PKP Intercity,PKPインターシティ
Polska na Zimowych Igrzyskach Olimpijskich 1932,1932年レークプラシッドオリンピックのポーランド選手団
Bełchatów,ベウハトゥフ
Ratusz Arsenał,ラトゥシュ・アルセナウ駅
Stęszew,ステンシェフ
Pole Mokotowskie,Pole Mokotowskie駅
Słodowiec,スウォドビエツ駅
Imielin,Imielin駅
Stokłosy,Stokłosy駅
Stare Bielany,Stare Bielany駅
Lubomino,グミナ・ルボミノ
Plac Wilsona,プル・ビルソナ駅
Kabaty,カバティ駅
Ełk,グミナ・エウク
Olimpia Grudziądz,GKSオリンピャ・グルジョンツ
Brynica,ブリニツァ川
Teatr Wielki,ワルシャワ大劇場
Srokowo,グミナ・スロコヴォ
Markusy,グミナ・マルクシ
Barciany,グミナ・バルチアヌィ
Kościoły Pokoju,ヤヴォルとシフィドニツァの平和教会群
bazylika archikatedralna św. Stanisława i św. Wacława w Krakowie,ヴァヴェル大聖堂
Marymont,マリモント駅
Wawrzyszew,Wawrzyszew駅
Osieczna,オシェチュナ
Racławicka,Racławicka駅
Oborniki,オボルニキ
Słupca,スルプツァ
Radomsko,ラドムスコ
Waza z Bronocic,Bronocice ポット
Ogrodzieniec,オグロジェニェツ
Kozłowo,コズウォボ
Golczewo,ゴルツェヴォ
Łąka Prudnicka,ウォンカ・プルドニツカ
Łęczna,ウェンチュナ
Płośnica,プウォシニツァ
Kartuzy,カルトゥジ
Kętrzyn,グミナ・ケントシン
Choszczno,ホシュチュノ
Rajcza,ライチャ
KL Lublin,マイダネク
niemiecki obóz zagłady w Bełżcu,ベウジェツ強制収容所
trasa europejska E30,E30号線
Groß-Rosen,グロース・ローゼン強制収容所
Prostki,グミナ・プロストキ
Międzyrzecz,ミエンジジェチュ
Kępno,ケンプノ
Plaszow,クラクフ・プワシュフ強制収容所
Braniewo,ブラニェヴォ
V3,V3 15センチ高圧ポンプ砲
Tolkmicko,グミナ・トルクミツコ
Rychliki,グミナ・リフリキ
Czeladź,チェラチ
Mysłowice,ムィスウォヴィツェ
Inowrocław,イノヴロツワフ
Biały Dunajec,ビャウィ・ドゥナイェツ
powiat raciborski,ラチブシュ郡
Lubawa,グミナ・ルバヴァ
Polska na Zimowych Igrzyskach Olimpijskich 1952,1952年オスロオリンピックのポーランド選手団
Kamień Pomorski,カミエン・ポモルスキ
Pieńsk,ピェンスク
Krasiejów,クラシェロー
wybory prezydenckie w Polsce w 2010 roku,2010年ポーランド大統領選挙
Pstrążna,プストロンジュナ
Człuchów,チュウフフ
Wda,ヴダ川
Łuków,ウクフ
Wolbórz,ボルブシュ
Orneta,グミナ・オルネタ
Województwo jeleniogórskie,イェレニャ・グラ県
granica na Odrze i Nysie Łużyckiej,オーデル・ナイセ線
Ostrzeszów,オスチェシュフ
Ścinawa,シュタイナウ・アン・デア・オーデル
Bitwa pod Kockiem,コツクの戦い
Kopiec Kościuszki w Krakowie,コシチュシコ山
Kielcza,キェルチャ
Puchar Świata w Piłce Siatkowej Mężczyzn 1965,1965年ワールドカップバレーボール男子大会
Sławno,スワヴノ
Wołomin Słoneczna,ヴォウォミン・スウォネチュナ駅
Skarżysko-Kamienna,スカルジスコカミェンナ
Ty5,ドイツ国鉄50形蒸気機関車
powiat rybnicki,リブニク郡
Złotoryja,ズウォトリヤ
Sępopol,グミナ・セムポポル
Maraton Warszawski,ワルシャワマラソン
Mazowsze,マソヴィア
Białogard,ビャウォガルト
Chełmno,ヘウムノ
Pasłęk,グミナ・パスウェンク
Świeradów-Zdrój,シフィエラドゥフ＝ズドルイ
powiat legnicki,レグニツァ郡
Frombork,グミナ・フロンブルク
Teatr Śląski,シロンスク劇場
I liga polska w piłce nożnej,IIリガ
Morskie Oko,モルスキェ・オコ
Reszel,グミナ・レシェル
Stare Juchy,グミナ・スタレ＝ユヒ
Kramsk,グミナ・クラムスク
Świdnik,シフィドニク
1 Dywizja Pancerna,第1機甲師団
Nowe,ノヴェ
Świecie,シュヴェツ
Środa Śląska,シロダ・シロンスカ
Radiostacja gliwicka,グリヴィツェラジオ塔
Międzynarodowy Konkurs Dyrygentów im. Grzegorza Fitelberga,グジェゴシュ・フィテルベルク作曲家コンクール
Śniardwy,シニャルドヴィ湖
Śrem,シレーム
Godkowo,ゴトコボ
Goleszów,ゴレシュフ
Szprotawa,シュポロタヴァ
Świdnica,シフィドニツァ
Świdwin,シフィドビン
Święciechowa,シフィエンチェホバ
Dorohusk,ドロフスク
Barciany,バルチャニ
Reprezentacja Polski w piłce nożnej,サッカーポーランド代表
Bisztynek,グミナ・ビスティーネック
Lidzbark Warmiński,グミナ・リズバルク＝ヴァルミニスキ
bitwa nad Bzurą,ブズラの戦い
Ślęża,シュレンジャ山
Śmigiel,シミギェル
Świebodzice,シュフィエボジツェ
Świebodzin,シフィエボジン
Konfederacja warszawska,ワルシャワ連盟協約
Kozłowo,グミナ・コズウォボ
Mińsk Mazowiecki,ミンスク・マゾヴィエツキ
linia kolejowa nr 9,9号線
Jaćwież,スドヴィア
Polsko-niemiecki traktat graniczny,ドイツ・ポーランド国境条約
Kalinowo,グミナ・カリノボ
Polska Wytwórnia Papierów Wartościowych,ポーランドセキュリティ印刷
Bobrowniki,ボブロヴニキ
Kruszwica,クルシュビツァ
bazylika archikatedralna św. Jana Chrzciciela w Warszawie,ワルシャワ聖ヨハネ大聖堂
Stadion Śląski,シレジア競技場
Kliszów,クリシュフ
Gronowo Elbląskie,グミナ・グロノボ・エルブロンスキエ
Karpniki,カルプニキ
Kalwaria Zebrzydowska,カルヴァリア・ゼブジドフスカ
Bzura,ブズラ川
Ziemia lubuska,ズィーミア・ルブシュカ
Świętoszów,シフィエントシュフ
Chlewiska,フレヴィスカ
BDC Marcpol,BDCマルクポール
Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu,キャロル・マルチンコウスキー・ポズナン医科学大学
Cieszyn,チェシン駅
Wola Mysłowska,グミナ・ヴォラ・ムィスウォフスカ
Extreme Sports Channel,エクストリーム スポーツ チャンネル
Stomil Olsztyn (piłka nożna),OKSストミール・オルシュティン
Mielnik,ミエルニク
Gryfici,ポメラニア家
Akademia Zamojska,ザモシチ・アカデミー
Chojnice,ホイニチェ
Stare Miasto,クラクフ旧市街
powiat pszczyński,プシュチナ郡
Asseco Gdynia,アセコ・ジニア
Kanał Bydgoski,ブィドゴシュチュ運河
Polska Akademia Nauk,ポーランド科学アカデミー
Gryfice,グリフィツェ
Wyżyna Krakowsko-Częstochowska,クラクフ・チェンストホーヴァ高地
Biała Chorwacja,白クロアチア
PKP Cargo,PKPカーゴ
Poczta Polska,ポーランド郵便局
Bydgoszcz Główna,ブィドゴシュチュ中央駅
Katowice,カトヴィツェ駅
Sucha Beskidzka,スハ・ベスキツカ
Elbląg,エルブロンク川
Pałac Kultury i Nauki,文化科学宮殿
Mielec,ミェレツ
Piaseczno,ピアセチュノ
Mikołów,ミコウフ
Ciechanów,チェハヌフ
Otwock,オトヴォツク
BGŻ Arena,BGŻアリーナ
Babimost,バビモスト
Zbąszyń,ズボンシン
cmentarz Powązkowski w Warszawie,ポヴァンツキ霊園
Zbąszynek,ズボンシネク
Krzna,クルズナ川
Narodowy Bank Polski,ポーランド国立銀行
Cartoon Network (Polska),カートゥーン・ネットワーク
linia kolejowa Liberec – Zittau,リベレツ - ツィッタウ線
linia kolejowa nr 282,ミウコヴィツェ - ヤシェン線
Barlinek,バルリネク
Krwawa niedziela,ビドゴシチ住民殺害事件
Lubaczów,ルバチュフ
Barczewo,バルチェボ
Baranów Sandomierski,バラヌフ・サンドミェルスキ
Barbakan w Krakowie,クラクフ・バービカン
Katolicki Uniwersytet Lubelski Jana Pawła II w Lublinie,ヨハネ・パウロ2世・ルブリン・カトリック大学
Konfederacja polsko-czechosłowacka,ポーランド・チェコスロバキア連合国
linia kolejowa Węgliniec – Roßlau,ヴェングリニェツ-ロスラウ線
linia kolejowa nr 3,3号線 (ポーランド)
Łubniany,ウブニャニ
Trzebieszewo,チェビェシェヴォ
Wołomin,ヴォウォミン
Wawel,ヴァーヴェル城
linia kolejowa nr 129 (Słowacja),チャッツァ - ズヴァルドニ線
Pomnik Chrystusa Króla w Świebodzinie,王なるキリスト像
Filharmonia Bałtycka,ポーランド・バルト・フィルハーモニック
Góra,グラ (ポーランド)
Sieradz,シェラツ
Santander Bank Polska,Santander Bank Polska
Opole Główne,オポーレ中央駅
Rzepin,ジェピン駅
linia kolejowa nr 133,ドンブロヴァ・グルニチャ - クラクフ線
bonifratrzy,聖ヨハネ病院修道会
burmistrz,首領
Nowe Miasto Lubawskie,ノベ・ミアスト・ルバフスキエ
Pisarzowice,シュライバースドルフ
Kancelaria Prezydenta Rzeczypospolitej Polskiej,ポーランド大統領府
Odolanów,オドラヌフ
Stadion Energa Gdańsk,PGEアリーナ・グダニスク
Plac Marszałka Józefa Piłsudskiego w Warszawie,勝利広場 (ワルシャワ)
Mrągowo,ムロンゴヴォ
Auschwitz II – Birkenau,アウシュヴィッツ第二絶滅収容所
Zduny,ズドゥニ
Stadion im. Zdzisława Krzyszkowiaka,ズジスワフ・クシシュコヴィアク・スタジアム
Politechnika Krakowska im. Tadeusza Kościuszki,クラクフ工業大学
godło Polski,ポーランドの国章
Tramwaje w Bydgoszczy,ブィドゴシュチュ市電
Zduńska Wola,ズドゥニスカ・ヴォラ
Zawisza Bydgoszcz,ザヴィシャ・ブィドゴシュチュ
Barycz,バリツ川
Bogacica,ボガチツァ
Bazylika konkatedralna Wniebowzięcia Najświętszej Maryi Panny w Gdańsku,聖マリア教会
